CUSTOMER_KEY,Month,Day,Year,mdy,general_KWH,offPeak_KWH,grossGen_KWH,netGen_KWH,total_KWH,max_Daily,min_Daily,hdd,cdd,median_temp,median_High,median_Low,measured_Days,days_80,days_65
8410116,7,1,2013,7/1/13,17.482,0,2.87,0,20.352,68,48,0.3,0,58,68,48,1,0,1
8564811,7,1,2013,7/1/13,8.33,0,0,0,8.33,68,48,0.3,0,58,68,48,1,0,1
8642061,7,1,2013,7/1/13,39.623,0,0,0,39.623,68,48,0.3,0,58,68,48,1,0,1
8664162,7,1,2013,7/1/13,38.806,0,0,0,38.806,68,48,0.3,0,58,68,48,1,0,1
9023394,7,1,2013,7/1/13,24.823,0,0,0,24.823,68,48,0.3,0,58,68,48,1,0,1
9045652,7,1,2013,7/1/13,19.094,13.491,0,0,32.585,68,48,0.3,0,58,68,48,1,0,1
9183277,7,1,2013,7/1/13,19.983,0,0,0,19.983,68,48,0.3,0,58,68,48,1,0,1
9615104,7,1,2013,7/1/13,28.003,0,0,0,28.003,68,48,0.3,0,58,68,48,1,0,1
9800914,7,1,2013,7/1/13,18.886,0,0,0,18.886,68,48,0.3,0,58,68,48,1,0,1
9937802,7,1,2013,7/1/13,19.083,0,0,0,19.083,68,48,0.3,0,58,68,48,1,0,1
10042974,7,1,2013,7/1/13,16.481,0,0,0,16.481,68,48,0.3,0,58,68,48,1,0,1
10043128,7,1,2013,7/1/13,13.983,0,0,0,13.983,68,48,0.3,0,58,68,48,1,0,1
10233640,7,1,2013,7/1/13,10.412,0,0,0,10.412,68,48,0.3,0,58,68,48,1,0,1
10233682,7,1,2013,7/1/13,4.028,0,0,0,4.028,68,48,0.3,0,58,68,48,1,0,1
10233684,7,1,2013,7/1/13,14.223,0,0,0,14.223,68,48,0.3,0,58,68,48,1,0,1
10305996,7,1,2013,7/1/13,7.885,0,0,0,7.885,68,48,0.3,0,58,68,48,1,0,1
10372288,7,1,2013,7/1/13,17.88,0,0,0,17.88,68,48,0.3,0,58,68,48,1,0,1
10390881,7,1,2013,7/1/13,9.523,0,0,0,9.523,68,48,0.3,0,58,68,48,1,0,1
10665289,7,1,2013,7/1/13,31.575,0,0,0,31.575,68,48,0.3,0,58,68,48,1,0,1
10718092,7,1,2013,7/1/13,10.607,0,0,0,10.607,68,48,0.3,0,58,68,48,1,0,1
11177639,7,1,2013,7/1/13,40.574,0,0,0,40.574,68,48,0.3,0,58,68,48,1,0,1
11461975,7,1,2013,7/1/13,27.053,0,0,0,27.053,68,48,0.3,0,58,68,48,1,0,1
8170837,7,2,2013,7/2/13,19.298,0,0,0,19.298,68,48,0.3,0,58,68,48,1,0,1
8202727,7,2,2013,7/2/13,50.715,0,0,0,50.715,68,48,0.3,0,58,68,48,1,0,1
8322046,7,2,2013,7/2/13,14.192,0,0,0,14.192,68,48,0.3,0,58,68,48,1,0,1
8342962,7,2,2013,7/2/13,24.063,0,0,0,24.063,68,48,0.3,0,58,68,48,1,0,1
8410116,7,2,2013,7/2/13,12.605,0,4.071,0,16.676,68,48,0.3,0,58,68,48,1,0,1
8564811,7,2,2013,7/2/13,8.277,0,0,0,8.277,68,48,0.3,0,58,68,48,1,0,1
8642061,7,2,2013,7/2/13,45.87,0,0,0,45.87,68,48,0.3,0,58,68,48,1,0,1
8664162,7,2,2013,7/2/13,33.132,0,0,0,33.132,68,48,0.3,0,58,68,48,1,0,1
9023394,7,2,2013,7/2/13,28.436,0,0,0,28.436,68,48,0.3,0,58,68,48,1,0,1
9045652,7,2,2013,7/2/13,15.142,17.291,0,0,32.433,68,48,0.3,0,58,68,48,1,0,1
9183277,7,2,2013,7/2/13,16.041,0,0,0,16.041,68,48,0.3,0,58,68,48,1,0,1
9615104,7,2,2013,7/2/13,24.598,0,0,0,24.598,68,48,0.3,0,58,68,48,1,0,1
9800914,7,2,2013,7/2/13,23.647,0,0,0,23.647,68,48,0.3,0,58,68,48,1,0,1
9937802,7,2,2013,7/2/13,16.686,0,0,0,16.686,68,48,0.3,0,58,68,48,1,0,1
10042974,7,2,2013,7/2/13,16.927,0,0,0,16.927,68,48,0.3,0,58,68,48,1,0,1
10043128,7,2,2013,7/2/13,23.045,0,0,0,23.045,68,48,0.3,0,58,68,48,1,0,1
10233640,7,2,2013,7/2/13,8.746,0,0,0,8.746,68,48,0.3,0,58,68,48,1,0,1
10233682,7,2,2013,7/2/13,4.417,0,0,0,4.417,68,48,0.3,0,58,68,48,1,0,1
10233684,7,2,2013,7/2/13,26.502,0,0,0,26.502,68,48,0.3,0,58,68,48,1,0,1
10305996,7,2,2013,7/2/13,12.817,0,0,0,12.817,68,48,0.3,0,58,68,48,1,0,1
10372288,7,2,2013,7/2/13,15.969,0,0,0,15.969,68,48,0.3,0,58,68,48,1,0,1
10390881,7,2,2013,7/2/13,12.757,0,0,0,12.757,68,48,0.3,0,58,68,48,1,0,1
10617122,7,2,2013,7/2/13,8.174,0,0,0,8.174,68,48,0.3,0,58,68,48,1,0,1
10665289,7,2,2013,7/2/13,18.443,0,0,0,18.443,68,48,0.3,0,58,68,48,1,0,1
10718092,7,2,2013,7/2/13,9.688,0,0,0,9.688,68,48,0.3,0,58,68,48,1,0,1
11177639,7,2,2013,7/2/13,44.091,0,0,0,44.091,68,48,0.3,0,58,68,48,1,0,1
11461975,7,2,2013,7/2/13,19.164,0,0,0,19.164,68,48,0.3,0,58,68,48,1,0,1
8170837,7,3,2013,7/3/13,26.968,0,0,0,26.968,68,47,0.30952381,0,57.5,68,47,1,0,1
8202727,7,3,2013,7/3/13,30.55,0,0,0,30.55,68,47,0.30952381,0,57.5,68,47,1,0,1
8322046,7,3,2013,7/3/13,22.534,0,0,0,22.534,68,47,0.30952381,0,57.5,68,47,1,0,1
8342962,7,3,2013,7/3/13,26.03,0,0,0,26.03,68,47,0.30952381,0,57.5,68,47,1,0,1
8410116,7,3,2013,7/3/13,11.511,0,5.986,0,17.497,68,47,0.30952381,0,57.5,68,47,1,0,1
8564811,7,3,2013,7/3/13,8.618,0,0,0,8.618,68,47,0.30952381,0,57.5,68,47,1,0,1
8642061,7,3,2013,7/3/13,59.933,0,0,0,59.933,68,47,0.30952381,0,57.5,68,47,1,0,1
8664162,7,3,2013,7/3/13,29.227,0,0,0,29.227,68,47,0.30952381,0,57.5,68,47,1,0,1
9023394,7,3,2013,7/3/13,30.304,0,0,0,30.304,68,47,0.30952381,0,57.5,68,47,1,0,1
9045652,7,3,2013,7/3/13,13.089,16.039,0,0,29.128,68,47,0.30952381,0,57.5,68,47,1,0,1
9183277,7,3,2013,7/3/13,15.277,0,0,0,15.277,68,47,0.30952381,0,57.5,68,47,1,0,1
9615104,7,3,2013,7/3/13,21.654,0,0,0,21.654,68,47,0.30952381,0,57.5,68,47,1,0,1
9800914,7,3,2013,7/3/13,26.207,0,0,0,26.207,68,47,0.30952381,0,57.5,68,47,1,0,1
9937802,7,3,2013,7/3/13,26.433,0,0,0,26.433,68,47,0.30952381,0,57.5,68,47,1,0,1
10042974,7,3,2013,7/3/13,15.241,0,0,0,15.241,68,47,0.30952381,0,57.5,68,47,1,0,1
10043128,7,3,2013,7/3/13,25.362,0,0,0,25.362,68,47,0.30952381,0,57.5,68,47,1,0,1
10233640,7,3,2013,7/3/13,6.65,0,0,0,6.65,68,47,0.30952381,0,57.5,68,47,1,0,1
10233682,7,3,2013,7/3/13,3.699,0,0,0,3.699,68,47,0.30952381,0,57.5,68,47,1,0,1
10233684,7,3,2013,7/3/13,18.359,0,0,0,18.359,68,47,0.30952381,0,57.5,68,47,1,0,1
10305996,7,3,2013,7/3/13,14.399,0,0,0,14.399,68,47,0.30952381,0,57.5,68,47,1,0,1
10372288,7,3,2013,7/3/13,18.388,0,0,0,18.388,68,47,0.30952381,0,57.5,68,47,1,0,1
10390881,7,3,2013,7/3/13,13.364,0,0,0,13.364,68,47,0.30952381,0,57.5,68,47,1,0,1
10406703,7,3,2013,7/3/13,11.9,0,0,0,11.9,68,47,0.30952381,0,57.5,68,47,1,0,1
10617122,7,3,2013,7/3/13,13.515,0,0,0,13.515,68,47,0.30952381,0,57.5,68,47,1,0,1
10665289,7,3,2013,7/3/13,28.802,0,0,0,28.802,68,47,0.30952381,0,57.5,68,47,1,0,1
10718092,7,3,2013,7/3/13,11.068,0,0,0,11.068,68,47,0.30952381,0,57.5,68,47,1,0,1
11177639,7,3,2013,7/3/13,41.63,0,0,0,41.63,68,47,0.30952381,0,57.5,68,47,1,0,1
11461975,7,3,2013,7/3/13,6.486,0,0,0,6.486,68,47,0.30952381,0,57.5,68,47,1,0,1
8170837,7,4,2013,7/4/13,21.537,0,0,0,21.537,74,47,0.240740741,0,60.5,74,47,1,0,1
8202727,7,4,2013,7/4/13,44.295,0,0,0,44.295,74,47,0.240740741,0,60.5,74,47,1,0,1
8322046,7,4,2013,7/4/13,12.462,0,0,0,12.462,74,47,0.240740741,0,60.5,74,47,1,0,1
8342962,7,4,2013,7/4/13,26,0,0,0,26,74,47,0.240740741,0,60.5,74,47,1,0,1
8410116,7,4,2013,7/4/13,13.287,0,5.976,0,19.263,74,47,0.240740741,0,60.5,74,47,1,0,1
8564811,7,4,2013,7/4/13,10.262,0,0,0,10.262,74,47,0.240740741,0,60.5,74,47,1,0,1
8642061,7,4,2013,7/4/13,34.438,0,0,0,34.438,74,47,0.240740741,0,60.5,74,47,1,0,1
8664162,7,4,2013,7/4/13,24.027,0,0,0,24.027,74,47,0.240740741,0,60.5,74,47,1,0,1
8902378,7,4,2013,7/4/13,10.547,0,0,0,10.547,74,47,0.240740741,0,60.5,74,47,1,0,1
9023394,7,4,2013,7/4/13,24.412,0,0,0,24.412,74,47,0.240740741,0,60.5,74,47,1,0,1
9045652,7,4,2013,7/4/13,12.434,16.519,0,0,28.953,74,47,0.240740741,0,60.5,74,47,1,0,1
9183277,7,4,2013,7/4/13,15.539,0,0,0,15.539,74,47,0.240740741,0,60.5,74,47,1,0,1
9615104,7,4,2013,7/4/13,20.715,0,0,0,20.715,74,47,0.240740741,0,60.5,74,47,1,0,1
9800914,7,4,2013,7/4/13,39.482,0,0,0,39.482,74,47,0.240740741,0,60.5,74,47,1,0,1
9937802,7,4,2013,7/4/13,14.746,0,0,0,14.746,74,47,0.240740741,0,60.5,74,47,1,0,1
10042974,7,4,2013,7/4/13,17.328,0,0,0,17.328,74,47,0.240740741,0,60.5,74,47,1,0,1
10043128,7,4,2013,7/4/13,18.522,0,0,0,18.522,74,47,0.240740741,0,60.5,74,47,1,0,1
10233640,7,4,2013,7/4/13,5.966,0,0,0,5.966,74,47,0.240740741,0,60.5,74,47,1,0,1
10233682,7,4,2013,7/4/13,5.333,0,0,0,5.333,74,47,0.240740741,0,60.5,74,47,1,0,1
10233684,7,4,2013,7/4/13,8.763,0,0,0,8.763,74,47,0.240740741,0,60.5,74,47,1,0,1
10305996,7,4,2013,7/4/13,15.997,0,0,0,15.997,74,47,0.240740741,0,60.5,74,47,1,0,1
10372288,7,4,2013,7/4/13,20.676,0,0,0,20.676,74,47,0.240740741,0,60.5,74,47,1,0,1
10390881,7,4,2013,7/4/13,11.55,0,0,0,11.55,74,47,0.240740741,0,60.5,74,47,1,0,1
10406703,7,4,2013,7/4/13,42.581,0,0,0,42.581,74,47,0.240740741,0,60.5,74,47,1,0,1
10574733,7,4,2013,7/4/13,16.26,0,0,0,16.26,74,47,0.240740741,0,60.5,74,47,1,0,1
10617122,7,4,2013,7/4/13,12.559,0,0,0,12.559,74,47,0.240740741,0,60.5,74,47,1,0,1
10665289,7,4,2013,7/4/13,27.695,0,0,0,27.695,74,47,0.240740741,0,60.5,74,47,1,0,1
10718092,7,4,2013,7/4/13,8.685,0,0,0,8.685,74,47,0.240740741,0,60.5,74,47,1,0,1
11177639,7,4,2013,7/4/13,41.408,0,0,0,41.408,74,47,0.240740741,0,60.5,74,47,1,0,1
11461975,7,4,2013,7/4/13,6.266,0,0,0,6.266,74,47,0.240740741,0,60.5,74,47,1,0,1
8170837,7,5,2013,7/5/13,24.75,0,0,0,24.75,67,58,0.111111111,0,62.5,67,58,1,0,1
8202727,7,5,2013,7/5/13,41.779,0,0,0,41.779,67,58,0.111111111,0,62.5,67,58,1,0,1
8322046,7,5,2013,7/5/13,13.629,0,0,0,13.629,67,58,0.111111111,0,62.5,67,58,1,0,1
8342962,7,5,2013,7/5/13,24.451,0,0,0,24.451,67,58,0.111111111,0,62.5,67,58,1,0,1
8410116,7,5,2013,7/5/13,4.22,0,5.318,0,9.538,67,58,0.111111111,0,62.5,67,58,1,0,1
8564811,7,5,2013,7/5/13,7.704,0,0,0,7.704,67,58,0.111111111,0,62.5,67,58,1,0,1
8642061,7,5,2013,7/5/13,27.991,0,0,0,27.991,67,58,0.111111111,0,62.5,67,58,1,0,1
8664162,7,5,2013,7/5/13,35.25,0,0,0,35.25,67,58,0.111111111,0,62.5,67,58,1,0,1
8902378,7,5,2013,7/5/13,8.955,0,0,0,8.955,67,58,0.111111111,0,62.5,67,58,1,0,1
9023394,7,5,2013,7/5/13,26.905,0,0,0,26.905,67,58,0.111111111,0,62.5,67,58,1,0,1
9045652,7,5,2013,7/5/13,10.219,22.223,0,0,32.442,67,58,0.111111111,0,62.5,67,58,1,0,1
9183277,7,5,2013,7/5/13,15.581,0,0,0,15.581,67,58,0.111111111,0,62.5,67,58,1,0,1
9615104,7,5,2013,7/5/13,23.946,0,0,0,23.946,67,58,0.111111111,0,62.5,67,58,1,0,1
9800914,7,5,2013,7/5/13,19.645,0,0,0,19.645,67,58,0.111111111,0,62.5,67,58,1,0,1
9937802,7,5,2013,7/5/13,12.779,0,0,0,12.779,67,58,0.111111111,0,62.5,67,58,1,0,1
10042974,7,5,2013,7/5/13,13.921,0,0,0,13.921,67,58,0.111111111,0,62.5,67,58,1,0,1
10043128,7,5,2013,7/5/13,19.574,0,0,0,19.574,67,58,0.111111111,0,62.5,67,58,1,0,1
10233640,7,5,2013,7/5/13,7.683,0,0,0,7.683,67,58,0.111111111,0,62.5,67,58,1,0,1
10233682,7,5,2013,7/5/13,4.554,0,0,0,4.554,67,58,0.111111111,0,62.5,67,58,1,0,1
10233684,7,5,2013,7/5/13,7.748,0,0,0,7.748,67,58,0.111111111,0,62.5,67,58,1,0,1
10305996,7,5,2013,7/5/13,9.155,0,0,0,9.155,67,58,0.111111111,0,62.5,67,58,1,0,1
10372288,7,5,2013,7/5/13,15.458,0,0,0,15.458,67,58,0.111111111,0,62.5,67,58,1,0,1
10390881,7,5,2013,7/5/13,11.2,0,0,0,11.2,67,58,0.111111111,0,62.5,67,58,1,0,1
10406703,7,5,2013,7/5/13,27.878,0,0,0,27.878,67,58,0.111111111,0,62.5,67,58,1,0,1
10574733,7,5,2013,7/5/13,19.31,0,0,0,19.31,67,58,0.111111111,0,62.5,67,58,1,0,1
10617122,7,5,2013,7/5/13,13.489,0,0,0,13.489,67,58,0.111111111,0,62.5,67,58,1,0,1
10665289,7,5,2013,7/5/13,48.454,0,0,0,48.454,67,58,0.111111111,0,62.5,67,58,1,0,1
10718092,7,5,2013,7/5/13,9.111,0,0,0,9.111,67,58,0.111111111,0,62.5,67,58,1,0,1
11177639,7,5,2013,7/5/13,60.397,0,0,0,60.397,67,58,0.111111111,0,62.5,67,58,1,0,1
11461975,7,5,2013,7/5/13,5.237,0,0,0,5.237,67,58,0.111111111,0,62.5,67,58,1,0,1
8170837,7,6,2013,7/6/13,17.851,0,0,0,17.851,63,46,0.411764706,0,54.5,63,46,1,0,1
8202727,7,6,2013,7/6/13,15.349,0,0,0,15.349,63,46,0.411764706,0,54.5,63,46,1,0,1
8322046,7,6,2013,7/6/13,14.291,0,0,0,14.291,63,46,0.411764706,0,54.5,63,46,1,0,1
8342962,7,6,2013,7/6/13,23.345,0,0,0,23.345,63,46,0.411764706,0,54.5,63,46,1,0,1
8410116,7,6,2013,7/6/13,20.069,0,6.273,0,26.342,63,46,0.411764706,0,54.5,63,46,1,0,1
8564811,7,6,2013,7/6/13,8.16,0,0,0,8.16,63,46,0.411764706,0,54.5,63,46,1,0,1
8642061,7,6,2013,7/6/13,34.118,0,0,0,34.118,63,46,0.411764706,0,54.5,63,46,1,0,1
8664162,7,6,2013,7/6/13,37.001,0,0,0,37.001,63,46,0.411764706,0,54.5,63,46,1,0,1
8902378,7,6,2013,7/6/13,22.144,0,0,0,22.144,63,46,0.411764706,0,54.5,63,46,1,0,1
9023394,7,6,2013,7/6/13,26.725,0,0,0,26.725,63,46,0.411764706,0,54.5,63,46,1,0,1
9045652,7,6,2013,7/6/13,14.853,11.832,0,0,26.685,63,46,0.411764706,0,54.5,63,46,1,0,1
9183277,7,6,2013,7/6/13,16.602,0,0,0,16.602,63,46,0.411764706,0,54.5,63,46,1,0,1
9615104,7,6,2013,7/6/13,22.578,0,0,0,22.578,63,46,0.411764706,0,54.5,63,46,1,0,1
9800914,7,6,2013,7/6/13,20.786,0,0,0,20.786,63,46,0.411764706,0,54.5,63,46,1,0,1
9937802,7,6,2013,7/6/13,24.584,0,0,0,24.584,63,46,0.411764706,0,54.5,63,46,1,0,1
10042974,7,6,2013,7/6/13,16.469,0,0,0,16.469,63,46,0.411764706,0,54.5,63,46,1,0,1
10043128,7,6,2013,7/6/13,22.983,0,0,0,22.983,63,46,0.411764706,0,54.5,63,46,1,0,1
10233640,7,6,2013,7/6/13,9.397,0,0,0,9.397,63,46,0.411764706,0,54.5,63,46,1,0,1
10233682,7,6,2013,7/6/13,4.218,0,0,0,4.218,63,46,0.411764706,0,54.5,63,46,1,0,1
10233684,7,6,2013,7/6/13,4.989,0,0,0,4.989,63,46,0.411764706,0,54.5,63,46,1,0,1
10305996,7,6,2013,7/6/13,13.019,0,0,0,13.019,63,46,0.411764706,0,54.5,63,46,1,0,1
10372288,7,6,2013,7/6/13,18.932,0,0,0,18.932,63,46,0.411764706,0,54.5,63,46,1,0,1
10390881,7,6,2013,7/6/13,7.598,0,0,0,7.598,63,46,0.411764706,0,54.5,63,46,1,0,1
10406703,7,6,2013,7/6/13,36.379,0,0,0,36.379,63,46,0.411764706,0,54.5,63,46,1,0,1
10574733,7,6,2013,7/6/13,21.117,0,0,0,21.117,63,46,0.411764706,0,54.5,63,46,1,0,1
10617122,7,6,2013,7/6/13,14.466,0,0,0,14.466,63,46,0.411764706,0,54.5,63,46,1,0,1
10665289,7,6,2013,7/6/13,39.602,0,0,0,39.602,63,46,0.411764706,0,54.5,63,46,1,0,1
10718092,7,6,2013,7/6/13,14.641,0,0,0,14.641,63,46,0.411764706,0,54.5,63,46,1,0,1
11177639,7,6,2013,7/6/13,61.402,0,0,0,61.402,63,46,0.411764706,0,54.5,63,46,1,0,1
11461975,7,6,2013,7/6/13,4.993,0,0,0,4.993,63,46,0.411764706,0,54.5,63,46,1,0,1
8170837,7,7,2013,7/7/13,18.241,0,0,0,18.241,66,45,0.357142857,0,55.5,66,45,1,0,1
8202727,7,7,2013,7/7/13,30.988,0,0,0,30.988,66,45,0.357142857,0,55.5,66,45,1,0,1
8322046,7,7,2013,7/7/13,23.459,0,0,0,23.459,66,45,0.357142857,0,55.5,66,45,1,0,1
8342962,7,7,2013,7/7/13,27.278,0,0,0,27.278,66,45,0.357142857,0,55.5,66,45,1,0,1
8410116,7,7,2013,7/7/13,19.134,0,6.134,0,25.268,66,45,0.357142857,0,55.5,66,45,1,0,1
8564811,7,7,2013,7/7/13,7.821,0,0,0,7.821,66,45,0.357142857,0,55.5,66,45,1,0,1
8642061,7,7,2013,7/7/13,42.381,0,0,0,42.381,66,45,0.357142857,0,55.5,66,45,1,0,1
8664162,7,7,2013,7/7/13,37.629,0,0,0,37.629,66,45,0.357142857,0,55.5,66,45,1,0,1
8902378,7,7,2013,7/7/13,16.17,0,0,0,16.17,66,45,0.357142857,0,55.5,66,45,1,0,1
9023394,7,7,2013,7/7/13,42.136,0,0,0,42.136,66,45,0.357142857,0,55.5,66,45,1,0,1
9045652,7,7,2013,7/7/13,16.541,17.19,0,0,33.731,66,45,0.357142857,0,55.5,66,45,1,0,1
9183277,7,7,2013,7/7/13,17.992,0,0,0,17.992,66,45,0.357142857,0,55.5,66,45,1,0,1
9615104,7,7,2013,7/7/13,24.688,0,0,0,24.688,66,45,0.357142857,0,55.5,66,45,1,0,1
9800914,7,7,2013,7/7/13,32.597,0,0,0,32.597,66,45,0.357142857,0,55.5,66,45,1,0,1
9937802,7,7,2013,7/7/13,13.663,0,0,0,13.663,66,45,0.357142857,0,55.5,66,45,1,0,1
10042974,7,7,2013,7/7/13,17.434,0,0,0,17.434,66,45,0.357142857,0,55.5,66,45,1,0,1
10043128,7,7,2013,7/7/13,22.244,0,0,0,22.244,66,45,0.357142857,0,55.5,66,45,1,0,1
10233640,7,7,2013,7/7/13,7.6,0,0,0,7.6,66,45,0.357142857,0,55.5,66,45,1,0,1
10233682,7,7,2013,7/7/13,3.968,0,0,0,3.968,66,45,0.357142857,0,55.5,66,45,1,0,1
10233684,7,7,2013,7/7/13,10.765,0,0,0,10.765,66,45,0.357142857,0,55.5,66,45,1,0,1
10305996,7,7,2013,7/7/13,12.304,0,0,0,12.304,66,45,0.357142857,0,55.5,66,45,1,0,1
10372288,7,7,2013,7/7/13,17.278,0,0,0,17.278,66,45,0.357142857,0,55.5,66,45,1,0,1
10390881,7,7,2013,7/7/13,4.499,0,0,0,4.499,66,45,0.357142857,0,55.5,66,45,1,0,1
10406703,7,7,2013,7/7/13,35.35,0,0,0,35.35,66,45,0.357142857,0,55.5,66,45,1,0,1
10574733,7,7,2013,7/7/13,17.531,0,0,0,17.531,66,45,0.357142857,0,55.5,66,45,1,0,1
10617122,7,7,2013,7/7/13,16.45,0,0,0,16.45,66,45,0.357142857,0,55.5,66,45,1,0,1
10665289,7,7,2013,7/7/13,40.093,0,0,0,40.093,66,45,0.357142857,0,55.5,66,45,1,0,1
10718092,7,7,2013,7/7/13,13.884,0,0,0,13.884,66,45,0.357142857,0,55.5,66,45,1,0,1
11177639,7,7,2013,7/7/13,42.675,0,0,0,42.675,66,45,0.357142857,0,55.5,66,45,1,0,1
11461975,7,7,2013,7/7/13,24.737,0,0,0,24.737,66,45,0.357142857,0,55.5,66,45,1,0,1
8170837,7,8,2013,7/8/13,25.302,0,0,0,25.302,67,45,0.340909091,0,56,67,45,1,0,1
8202727,7,8,2013,7/8/13,47.947,0,0,0,47.947,67,45,0.340909091,0,56,67,45,1,0,1
8322046,7,8,2013,7/8/13,16.23,0,0,0,16.23,67,45,0.340909091,0,56,67,45,1,0,1
8342962,7,8,2013,7/8/13,28.03,0,0,0,28.03,67,45,0.340909091,0,56,67,45,1,0,1
8410116,7,8,2013,7/8/13,21.148,0,5.835,0,26.983,67,45,0.340909091,0,56,67,45,1,0,1
8564811,7,8,2013,7/8/13,12.501,0,0,0,12.501,67,45,0.340909091,0,56,67,45,1,0,1
8642061,7,8,2013,7/8/13,44.823,0,0,0,44.823,67,45,0.340909091,0,56,67,45,1,0,1
8664162,7,8,2013,7/8/13,26.908,0,0,0,26.908,67,45,0.340909091,0,56,67,45,1,0,1
8902378,7,8,2013,7/8/13,16.217,0,0,0,16.217,67,45,0.340909091,0,56,67,45,1,0,1
9023394,7,8,2013,7/8/13,26.479,0,0,0,26.479,67,45,0.340909091,0,56,67,45,1,0,1
9045652,7,8,2013,7/8/13,15.75,16.465,0,0,32.215,67,45,0.340909091,0,56,67,45,1,0,1
9183277,7,8,2013,7/8/13,16.664,0,0,0,16.664,67,45,0.340909091,0,56,67,45,1,0,1
9615104,7,8,2013,7/8/13,31.175,0,0,0,31.175,67,45,0.340909091,0,56,67,45,1,0,1
9800914,7,8,2013,7/8/13,17.165,0,0,0,17.165,67,45,0.340909091,0,56,67,45,1,0,1
9937802,7,8,2013,7/8/13,20.905,0,0,0,20.905,67,45,0.340909091,0,56,67,45,1,0,1
10042974,7,8,2013,7/8/13,22.306,0,0,0,22.306,67,45,0.340909091,0,56,67,45,1,0,1
10043128,7,8,2013,7/8/13,18.339,0,0,0,18.339,67,45,0.340909091,0,56,67,45,1,0,1
10233640,7,8,2013,7/8/13,9.242,0,0,0,9.242,67,45,0.340909091,0,56,67,45,1,0,1
10233682,7,8,2013,7/8/13,4.436,0,0,0,4.436,67,45,0.340909091,0,56,67,45,1,0,1
10233684,7,8,2013,7/8/13,5.121,0,0,0,5.121,67,45,0.340909091,0,56,67,45,1,0,1
10305996,7,8,2013,7/8/13,7.571,0,0,0,7.571,67,45,0.340909091,0,56,67,45,1,0,1
10372288,7,8,2013,7/8/13,16.341,0,0,0,16.341,67,45,0.340909091,0,56,67,45,1,0,1
10390881,7,8,2013,7/8/13,9.702,0,0,0,9.702,67,45,0.340909091,0,56,67,45,1,0,1
10406703,7,8,2013,7/8/13,20.567,0,0,0,20.567,67,45,0.340909091,0,56,67,45,1,0,1
10574733,7,8,2013,7/8/13,22.861,0,0,0,22.861,67,45,0.340909091,0,56,67,45,1,0,1
10617122,7,8,2013,7/8/13,16.582,0,0,0,16.582,67,45,0.340909091,0,56,67,45,1,0,1
10665289,7,8,2013,7/8/13,38.339,0,0,0,38.339,67,45,0.340909091,0,56,67,45,1,0,1
10718092,7,8,2013,7/8/13,13.182,0,0,0,13.182,67,45,0.340909091,0,56,67,45,1,0,1
11177639,7,8,2013,7/8/13,45.165,0,0,0,45.165,67,45,0.340909091,0,56,67,45,1,0,1
11461975,7,8,2013,7/8/13,39.614,0,0,0,39.614,67,45,0.340909091,0,56,67,45,1,0,1
8170837,7,9,2013,7/9/13,23.1,0,0,0,23.1,56,48,8,0,52,56,48,1,0,1
8202727,7,9,2013,7/9/13,59.926,0,0,0,59.926,56,48,8,0,52,56,48,1,0,1
8322046,7,9,2013,7/9/13,13.226,0,0,0,13.226,56,48,8,0,52,56,48,1,0,1
8342962,7,9,2013,7/9/13,23.096,0,0,0,23.096,56,48,8,0,52,56,48,1,0,1
8410116,7,9,2013,7/9/13,16.112,0,2.328,0,18.44,56,48,8,0,52,56,48,1,0,1
8564811,7,9,2013,7/9/13,7.602,0,0,0,7.602,56,48,8,0,52,56,48,1,0,1
8642061,7,9,2013,7/9/13,46.908,0,0,0,46.908,56,48,8,0,52,56,48,1,0,1
8664162,7,9,2013,7/9/13,35.018,0,0,0,35.018,56,48,8,0,52,56,48,1,0,1
8902378,7,9,2013,7/9/13,11.075,0,0,0,11.075,56,48,8,0,52,56,48,1,0,1
9023394,7,9,2013,7/9/13,29.251,0,0,0,29.251,56,48,8,0,52,56,48,1,0,1
9045652,7,9,2013,7/9/13,21.478,16.403,0,0,37.881,56,48,8,0,52,56,48,1,0,1
9183277,7,9,2013,7/9/13,21.16,0,0,0,21.16,56,48,8,0,52,56,48,1,0,1
9615104,7,9,2013,7/9/13,26.141,0,0,0,26.141,56,48,8,0,52,56,48,1,0,1
9800914,7,9,2013,7/9/13,40.656,0,0,0,40.656,56,48,8,0,52,56,48,1,0,1
9937802,7,9,2013,7/9/13,23.458,0,0,0,23.458,56,48,8,0,52,56,48,1,0,1
10042974,7,9,2013,7/9/13,17.826,0,0,0,17.826,56,48,8,0,52,56,48,1,0,1
10043128,7,9,2013,7/9/13,19.231,0,0,0,19.231,56,48,8,0,52,56,48,1,0,1
10233640,7,9,2013,7/9/13,9.388,0,0,0,9.388,56,48,8,0,52,56,48,1,0,1
10233682,7,9,2013,7/9/13,3.728,0,0,0,3.728,56,48,8,0,52,56,48,1,0,1
10233684,7,9,2013,7/9/13,30.695,0,0,0,30.695,56,48,8,0,52,56,48,1,0,1
10305996,7,9,2013,7/9/13,17.304,0,0,0,17.304,56,48,8,0,52,56,48,1,0,1
10372288,7,9,2013,7/9/13,28.257,0,0,0,28.257,56,48,8,0,52,56,48,1,0,1
10390881,7,9,2013,7/9/13,12.343,0,0,0,12.343,56,48,8,0,52,56,48,1,0,1
